p(</s> | expected) = 0.5
p(besides | <s>) = 0.0056179775280898875
p(remember | besides) = 0.5
p(that | remember) = 1.0
p(resolved | had) = 0.0196078431372549
p(to | resolved) = 1.0
p(use | to) = 0.0053475935828877
p(it | use) = 0.3333333333333333
p(within | it) = 0.008064516129032258
p(a | within) = 0.5
p(days | few) = 0.3333333333333333
p(</s> | days) = 0.5
p(has | majesty) = 0.13333333333333333
p(something | has) = 0.058823529411764705
p(which | something) = 1.0
p(value | should) = 0.08333333333333333
p(even | value) = 1.0
p(more | even) = 0.5
p(highly | more) = 0.1
p(said | highly) = 1.0
p(caught | i) = 0.01020408163265306
p(a | caught) = 1.0
p(glimpse | a) = 0.016666666666666666
p(of | glimpse) = 1.0
p(rushing | of) = 0.005376344086021506
p(figures | rushing) = 1.0
p(and | figures) = 1.0
p(moment | a) = 0.005555555555555556
p(later | moment) = 0.25
p(the | later) = 1.0
p(voice | the) = 0.002881844380403458
p(of | voice) = 0.3333333333333333
p(holmes | of) = 0.005376344086021506
p(from | holmes) = 0.02702702702702703
p(within | from) = 0.027777777777777776
p(assuring | within) = 0.5
p(them | assuring) = 1.0
p(that | them) = 0.14285714285714285
p(alarm | false) = 0.6666666666666666
p(</s> | alarm) = 0.25
p(cab | the) = 0.002881844380403458
p(and | cab) = 0.3333333333333333
p(landau | the) = 0.002881844380403458
p(with | landau) = 0.3333333333333333
p(their | with) = 0.019230769230769232
p(steaming | their) = 0.16666666666666666
p(horses | steaming) = 1.0
p(were | horses) = 0.5
p(in | were) = 0.09090909090909091
p(when | door) = 0.1
p(arrived | i) = 0.00510204081632653
p(</s> | arrived) = 1.0
p(no | <s>) = 0.0028089887640449437
p(no | no) = 0.07692307692307693
p(there | no) = 0.07692307692307693
p(s | there) = 0.06896551724137931
p(life | s) = 0.058823529411764705
p(in | life) = 0.25
p(him | in) = 0.008130081300813009
p(shouted | him) = 0.043478260869565216
p(another | shouted) = 0.5
p(</s> | another) = 0.5
p(only | i) = 0.00510204081632653
p(caught | only) = 0.16666666666666666
p(at | her) = 0.027777777777777776
p(moment | the) = 0.002881844380403458
p(but | moment) = 0.25
p(lovely | a) = 0.005555555555555556
p(woman | lovely) = 1.0
p(with | woman) = 0.08333333333333333
p(face | a) = 0.005555555555555556
p(that | face) = 0.16666666666666666
p(a | that) = 0.011235955056179775
p(might | man) = 0.047619047619047616
p(die | might) = 0.125
p(for | die) = 1.0
p(</s> | for) = 0.02702702702702703
p(sat | i) = 0.00510204081632653
p(down | sat) = 0.5
p(beside | down) = 0.05555555555555555
p(the | beside) = 1.0
p(however | fire) = 0.1111111111111111
p(with | however) = 0.2
p(intention | the) = 0.002881844380403458
p(of | intention) = 0.5
p(awaiting | of) = 0.005376344086021506
p(him | awaiting) = 1.0
p(however | him) = 0.043478260869565216
p(long | however) = 0.2
p(he | long) = 0.2
p(be | might) = 0.25
p(</s> | be) = 0.023255813953488372
p(then | i) = 0.00510204081632653
p(lounged | then) = 0.03571428571428571
p(down | lounged) = 1.0
p(found | and) = 0.005
p(as | found) = 0.125
p(that | expected) = 0.5
p(mews | a) = 0.005555555555555556
p(in | mews) = 0.3333333333333333
p(lane | a) = 0.005555555555555556
p(which | lane) = 1.0
p(runs | which) = 0.022222222222222223
p(down | runs) = 1.0
p(by | down) = 0.05555555555555555
p(one | by) = 0.04
p(wall | one) = 0.047619047619047616
p(of | wall) = 1.0
p(garden | the) = 0.002881844380403458
p(</s> | garden) = 0.5
p(had | majesty) = 0.06666666666666667
p(not | had) = 0.058823529411764705
p(spoken | not) = 0.02127659574468085
p(before | spoken) = 0.5
p(aware | was) = 0.020202020202020204
p(that | aware) = 0.3333333333333333
p(addressing | was) = 0.010101010101010102
p(wilhelm | addressing) = 1.0
p(gottsreich | wilhelm) = 1.0
p(sigismond | gottsreich) = 1.0
p(von | sigismond) = 1.0
p(ormstein | von) = 0.3333333333333333
p(grand | ormstein) = 0.5
p(duke | grand) = 1.0
p(of | duke) = 1.0
p(cassel | of) = 0.005376344086021506
p(felstein | cassel) = 1.0
p(and | felstein) = 1.0
p(hereditary | and) = 0.005
p(king | hereditary) = 0.5
p(but | bohemia) = 0.125
p(can | you) = 0.030303030303030304
p(understand | can) = 0.3333333333333333
p(said | understand) = 0.2
p(our | said) = 0.03571428571428571
p(sitting | visitor) = 0.2
p(down | sitting) = 0.14285714285714285
p(once | down) = 0.05555555555555555
p(more | once) = 0.3333333333333333
p(and | more) = 0.2
p(passing | and) = 0.005
p(his | passing) = 0.5
p(over | hand) = 0.16666666666666666
p(high | his) = 0.0125
p(white | high) = 0.5
p(forehead | white) = 0.3333333333333333
p(you | forehead) = 1.0
p(accustomed | not) = 0.02127659574468085
p(to | accustomed) = 0.3333333333333333
p(doing | to) = 0.0053475935828877
p(such | doing) = 1.0
p(business | such) = 0.14285714285714285
p(in | business) = 0.3333333333333333
p(person | own) = 0.0625
p(</s> | person) = 0.25
p(indeed | has) = 0.058823529411764705
p(committed | indeed) = 0.1
p(an | committed) = 1.0
p(indiscretion | an) = 0.043478260869565216
p(i | indiscretion) = 1.0
p(mad | was) = 0.010101010101010102
p(insane | mad) = 1.0
p(you | insane) = 1.0
p(compromised | have) = 0.02
p(yourself | compromised) = 1.0
p(seriously | yourself) = 0.5
p(i | seriously) = 0.5
p(only | was) = 0.010101010101010102
p(crown | only) = 0.16666666666666666
p(prince | crown) = 1.0
p(then | prince) = 1.0
p(</s> | then) = 0.03571428571428571
p(remarkably | a) = 0.005555555555555556
p(handsome | remarkably) = 0.5
p(man | handsome) = 0.5
p(dark | man) = 0.047619047619047616
p(aquiline | dark) = 0.3333333333333333
p(and | aquiline) = 1.0
p(moustached | and) = 0.005
p(evidently | moustached) = 1.0
p(the | evidently) = 1.0
p(whom | of) = 0.005376344086021506
p(heard | had) = 0.0196078431372549
p(</s> | heard) = 0.125
p(may | king) = 0.07142857142857142
p(do | may) = 0.047619047619047616
p(what | do) = 0.0625
p(he | what) = 0.041666666666666664
p(will | he) = 0.012345679012345678
p(without | will) = 0.04
p(hindrance | without) = 0.1
p(from | hindrance) = 1.0
p(whom | one) = 0.047619047619047616
p(he | whom) = 0.14285714285714285
p(cruelly | has) = 0.058823529411764705
p(wronged | cruelly) = 1.0
p(</s> | wronged) = 1.0
p(laid | they) = 0.06666666666666667
p(me | laid) = 0.3333333333333333
p(a | on) = 0.08333333333333333
p(couch | a) = 0.005555555555555556
p(i | couch) = 0.5
p(motioned | i) = 0.00510204081632653
p(for | motioned) = 1.0
p(air | for) = 0.02702702702702703
p(they | air) = 0.3333333333333333
p(compelled | were) = 0.045454545454545456
p(to | compelled) = 1.0
p(open | to) = 0.0106951871657754
p(the | open) = 0.3333333333333333
p(and | window) = 0.14285714285714285
p(your | had) = 0.0196078431372549
p(chance | your) = 0.03225806451612903
p(how | chance) = 0.5
p(did | how) = 0.0625
p(that | did) = 0.16666666666666666
p(help | that) = 0.011235955056179775
p(you | help) = 0.2
p(it | you) = 0.010101010101010102
p(important | all) = 0.043478260869565216
p(</s> | important) = 1.0
p(stood | he) = 0.012345679012345678
p(before | stood) = 0.3333333333333333
p(me | looked) = 0.16666666666666666
p(over | me) = 0.030303030303030304
p(in | over) = 0.1111111111111111
p(singular | his) = 0.0125
p(introspective | singular) = 0.5
p(fashion | introspective) = 1.0
p(</s> | fashion) = 1.0
p(may | <s>) = 0.0028089887640449437
p(we | may) = 0.047619047619047616
p(bring | we) = 0.03571428571428571
p(him | bring) = 0.6666666666666666
p(marm | in) = 0.008130081300813009
p(surely | marm) = 1.0
p(</s> | surely) = 1.0
p(burglars | twice) = 0.2
p(in | burglars) = 1.0
p(pay | my) = 0.01639344262295082
p(ransacked | pay) = 0.5
p(her | ransacked) = 1.0
p(house | her) = 0.027777777777777776
p(fortunate | very) = 0.047619047619047616
p(as | fortunate) = 1.0
p(one | have) = 0.02
p(matters | two) = 0.1111111111111111
p(of | matters) = 0.5
p(importance | of) = 0.005376344086021506
p(to | importance) = 0.25
p(into | look) = 0.14285714285714285
p(just | into) = 0.045454545454545456
p(at | just) = 0.09090909090909091
p(</s> | present) = 0.25
p(soon | i) = 0.00510204081632653
p(found | soon) = 0.5
p(briony | found) = 0.125
p(for | <s>) = 0.0056179775280898875
p(example | for) = 0.02702702702702703
p(you | example) = 1.0
p(frequently | have) = 0.02
p(seen | frequently) = 0.5
p(the | seen) = 0.14285714285714285
p(which | steps) = 0.4
p(up | lead) = 0.5
p(from | up) = 0.043478260869565216
p(to | hall) = 0.5
p(this | to) = 0.0053475935828877
p(room | this) = 0.034482758620689655
p(frequently | room) = 0.0625
p(how | frequently) = 0.5
p(often | how) = 0.0625
p(well | often) = 0.3333333333333333
p(some | well) = 0.1
p(hundreds | some) = 0.08333333333333333
p(of | hundreds) = 1.0
p(times | of) = 0.005376344086021506
p(then | times) = 0.25
p(how | then) = 0.07142857142857142
p(many | how) = 0.125
p(are | many) = 0.3333333333333333
p(there | are) = 0.05
p(how | there) = 0.034482758620689655
p(</s> | many) = 0.3333333333333333
p(task | your) = 0.03225806451612903
p(is | task) = 1.0
p(confined | is) = 0.014285714285714285
p(to | confined) = 1.0
p(that | to) = 0.0053475935828877
p(up | be) = 0.023255813953488372
p(so | up) = 0.043478260869565216
p(that | so) = 0.11764705882352941
p(we | that) = 0.02247191011235955
p(shall | we) = 0.10714285714285714
p(have | shall) = 0.125
p(clear | a) = 0.005555555555555556
p(field | clear) = 0.16666666666666666
p(</s> | field) = 1.0
p(there | yet) = 0.09090909090909091
p(one | but) = 0.023809523809523808
p(woman | one) = 0.047619047619047616
p(to | woman) = 0.08333333333333333
p(and | him) = 0.043478260869565216
p(woman | that) = 0.011235955056179775
p(was | woman) = 0.08333333333333333
p(late | the) = 0.002881844380403458
p(irene | late) = 0.5
p(of | adler) = 0.1111111111111111
p(dubious | of) = 0.005376344086021506
p(and | dubious) = 1.0
p(questionable | and) = 0.005
p(memory | questionable) = 1.0
p(</s> | memory) = 0.5
p(forgery | <s>) = 0.0028089887640449437
p(my | forgery) = 1.0
p(private | my) = 0.01639344262295082
p(note | private) = 0.5
p(paper | note) = 0.125
p(stolen | paper) = 0.2
p(my | stolen) = 0.5
p(seal | own) = 0.0625
p(imitated | seal) = 1.0
p(my | imitated) = 1.0
p(photograph | my) = 0.01639344262295082
p(bought | photograph) = 0.058823529411764705
p(we | bought) = 0.5
p(both | were) = 0.045454545454545456
p(in | both) = 0.2
p(oh | photograph) = 0.058823529411764705
p(dear | oh) = 0.2
p(</s> | dear) = 0.2
p(with | then) = 0.03571428571428571
p(gesture | a) = 0.005555555555555556
p(of | gesture) = 1.0
p(desperation | of) = 0.005376344086021506
p(he | desperation) = 1.0
p(tore | he) = 0.012345679012345678
p(the | tore) = 0.3333333333333333
p(mask | the) = 0.002881844380403458
p(from | mask) = 0.25
p(hurled | and) = 0.005
p(it | hurled) = 1.0
p(upon | it) = 0.008064516129032258
p(ground | the) = 0.002881844380403458
p(</s> | ground) = 1.0
p(keep | i) = 0.00510204081632653
p(it | keep) = 1.0
p(to | only) = 0.16666666666666666
p(safeguard | to) = 0.0053475935828877
p(myself | safeguard) = 1.0
p(and | myself) = 0.1111111111111111
p(preserve | to) = 0.0053475935828877
p(a | preserve) = 1.0
p(weapon | a) = 0.005555555555555556
p(which | weapon) = 0.5
p(will | which) = 0.022222222222222223
p(always | will) = 0.04
p(secure | always) = 0.3333333333333333
p(me | secure) = 0.5
p(from | me) = 0.030303030303030304
p(any | from) = 0.027777777777777776
p(steps | any) = 0.3333333333333333
p(in | take) = 0.14285714285714285
p(future | the) = 0.002881844380403458
p(</s> | future) = 0.5
p(say | so) = 0.058823529411764705
p(the | say) = 0.2
p(serpentine | the) = 0.002881844380403458
p(mews | serpentine) = 0.4
p(to | mews) = 0.3333333333333333
p(a | to) = 0.0053475935828877
p(had | holmes) = 0.05405405405405406
p(sat | had) = 0.0196078431372549
p(up | sat) = 0.5
p(upon | up) = 0.043478260869565216
p(couch | the) = 0.002881844380403458
p(and | couch) = 0.5
p(motion | him) = 0.043478260869565216
p(like | motion) = 1.0
p(a | like) = 0.25
p(need | in) = 0.008130081300813009
p(of | need) = 1.0
p(air | of) = 0.005376344086021506
p(</s> | air) = 0.3333333333333333
p(begin | must) = 0.07692307692307693
p(said | begin) = 1.0
p(by | he) = 0.012345679012345678
p(binding | by) = 0.04
p(you | binding) = 1.0
p(both | you) = 0.010101010101010102
p(to | both) = 0.2
p(absolute | to) = 0.0053475935828877
p(secrecy | absolute) = 1.0
p(for | secrecy) = 1.0
p(two | for) = 0.02702702702702703
p(years | two) = 0.1111111111111111
p(at | years) = 0.3333333333333333
p(end | the) = 0.005763688760806916
p(of | end) = 0.4
p(time | that) = 0.011235955056179775
p(the | time) = 0.2
p(will | matter) = 0.1111111111111111
p(of | be) = 0.023255813953488372
p(no | of) = 0.005376344086021506
p(importance | no) = 0.07692307692307693
p(as | still) = 0.14285714285714285
p(ever | as) = 0.023255813953488372
p(deeply | ever) = 0.5
p(attracted | deeply) = 0.5
p(by | attracted) = 1.0
p(study | the) = 0.002881844380403458
p(of | study) = 1.0
p(crime | of) = 0.005376344086021506
p(and | crime) = 1.0
p(occupied | and) = 0.005
p(his | occupied) = 1.0
p(immense | his) = 0.0125
p(faculties | immense) = 1.0
p(and | faculties) = 1.0
p(extraordinary | and) = 0.005
p(powers | extraordinary) = 1.0
p(of | powers) = 0.5
p(observation | of) = 0.005376344086021506
p(in | observation) = 1.0
p(following | in) = 0.008130081300813009
p(out | following) = 0.5
p(those | out) = 0.05
p(clues | those) = 0.3333333333333333
p(and | clues) = 1.0
p(clearing | and) = 0.005
p(up | clearing) = 1.0
p(those | up) = 0.043478260869565216
p(mysteries | those) = 0.3333333333333333
p(which | mysteries) = 1.0
p(abandoned | been) = 0.038461538461538464
p(as | abandoned) = 1.0
p(hopeless | as) = 0.023255813953488372
p(by | hopeless) = 1.0
p(official | the) = 0.002881844380403458
p(police | official) = 1.0
p(</s> | police) = 1.0
p(three | are) = 0.05
p(hundred | three) = 0.125
p(pounds | hundred) = 0.3333333333333333
p(in | pounds) = 0.5
p(gold | in) = 0.008130081300813009
p(and | gold) = 1.0
p(seven | and) = 0.005
p(hundred | seven) = 0.25
p(in | hundred) = 0.3333333333333333
p(notes | in) = 0.008130081300813009
p(he | notes) = 1.0
p(maid | a) = 0.005555555555555556
p(rushed | maid) = 0.5
p(across | rushed) = 0.16666666666666666
p(and | across) = 0.3333333333333333
p(threw | and) = 0.005
p(open | threw) = 0.3333333333333333
p(wedlock | <s>) = 0.0028089887640449437
p(suits | wedlock) = 1.0
p(you | suits) = 1.0
p(he | you) = 0.010101010101010102
p(the | now) = 0.07142857142857142
p(question | the) = 0.002881844380403458
p(is | question) = 0.5
p(where | is) = 0.014285714285714285
p(are | where) = 0.14285714285714285
p(we | are) = 0.05
p(to | we) = 0.03571428571428571
p(the | find) = 0.5
p(where | photograph) = 0.058823529411764705
p(indeed | where) = 0.14285714285714285
p(it | indeed) = 0.1
p(most | is) = 0.014285714285714285
p(unlikely | most) = 0.14285714285714285
p(that | unlikely) = 1.0
p(carries | she) = 0.016666666666666666
p(it | carries) = 1.0
p(</s> | her) = 0.027777777777777776
p(don | i) = 0.00510204081632653
p(know | t) = 0.25
p(quite | know) = 0.07142857142857142
p(</s> | so) = 0.11764705882352941
p(bring | <s>) = 0.0028089887640449437
p(into | him) = 0.043478260869565216
p(bound | was) = 0.010101010101010102
p(to | bound) = 1.0
p(me | have) = 0.02
p(often | i) = 0.00510204081632653
p(take | often) = 0.3333333333333333
p(advantage | take) = 0.14285714285714285
p(of | advantage) = 1.0
p(freedom | the) = 0.002881844380403458
p(which | freedom) = 1.0
p(it | which) = 0.022222222222222223
p(gives | it) = 0.008064516129032258
p(</s> | gives) = 1.0
p(it | as) = 0.023255813953488372
p(pulled | it) = 0.008064516129032258
p(up | pulled) = 0.5
p(one | up) = 0.043478260869565216
p(loafing | the) = 0.002881844380403458
p(men | loafing) = 1.0
p(at | men) = 0.14285714285714285
p(dashed | corner) = 0.2
p(forward | dashed) = 1.0
p(to | forward) = 1.0
p(in | door) = 0.1
p(hope | the) = 0.002881844380403458
p(of | hope) = 0.5
p(earning | of) = 0.005376344086021506
p(a | earning) = 1.0
p(copper | a) = 0.005555555555555556
p(but | copper) = 1.0
p(was | but) = 0.023809523809523808
p(elbowed | was) = 0.010101010101010102
p(away | elbowed) = 1.0
p(by | away) = 0.2
p(another | by) = 0.04
p(loafer | another) = 0.25
p(who | loafer) = 1.0
p(rushed | had) = 0.0196078431372549
p(up | rushed) = 0.16666666666666666
p(with | up) = 0.043478260869565216
p(intention | same) = 0.5
p(</s> | intention) = 0.5
p(a | photograph) = 0.058823529411764705
p(cabinet | a) = 0.005555555555555556
p(it | cabinet) = 1.0
p(then | was) = 0.010101010101010102
p(good | then) = 0.03571428571428571
p(your | night) = 0.14285714285714285
p(and | majesty) = 0.06666666666666667
p(trust | i) = 0.00510204081632653
p(that | trust) = 0.3333333333333333
p(soon | shall) = 0.125
p(have | soon) = 0.5
p(some | have) = 0.02
p(good | some) = 0.08333333333333333
p(news | good) = 0.07692307692307693
p(for | news) = 1.0
p(you | for) = 0.02702702702702703
p(a | were) = 0.045454545454545456
p(gang | a) = 0.005555555555555556
p(and | gang) = 1.0
p(rough | a) = 0.005555555555555556
p(one | rough) = 1.0
p(too | one) = 0.047619047619047616
p(</s> | too) = 0.14285714285714285
p(when | <s>) = 0.008426966292134831
p(cried | i) = 0.00510204081632653
p(out | cried) = 0.16666666666666666
p(that | out) = 0.05
p(she | alarm) = 0.25
p(replaced | she) = 0.016666666666666666
p(it | replaced) = 1.0
p(glanced | it) = 0.008064516129032258
p(at | glanced) = 0.5
p(rocket | the) = 0.002881844380403458
p(rushed | rocket) = 0.25
p(from | rushed) = 0.16666666666666666
p(seen | not) = 0.02127659574468085
p(her | seen) = 0.14285714285714285
p(since | her) = 0.027777777777777776
p(</s> | since) = 0.25
p(lost | am) = 0.06666666666666667
p(without | lost) = 0.5
p(my | without) = 0.1
p(boswell | my) = 0.01639344262295082
p(</s> | boswell) = 1.0
p(until | <s>) = 0.0028089887640449437
p(after | until) = 0.25
p(the | after) = 0.25
p(i | fire) = 0.2222222222222222
p(suspicion | a) = 0.005555555555555556
p(</s> | suspicion) = 1.0
p(both | we) = 0.03571428571428571
p(thought | both) = 0.2
p(the | thought) = 0.3333333333333333
p(resource | best) = 0.25
p(was | resource) = 1.0
p(flight | was) = 0.010101010101010102
p(when | flight) = 1.0
p(pursued | when) = 0.043478260869565216
p(by | pursued) = 1.0
p(so | by) = 0.04
p(formidable | so) = 0.058823529411764705
p(an | formidable) = 0.5
p(antagonist | an) = 0.043478260869565216
p(so | antagonist) = 1.0
p(you | so) = 0.058823529411764705
p(find | will) = 0.04
p(nest | the) = 0.002881844380403458
p(empty | nest) = 1.0
p(when | empty) = 1.0
p(you | when) = 0.043478260869565216
p(call | you) = 0.010101010101010102
p(</s> | morrow) = 0.3333333333333333
p(an | not) = 0.02127659574468085
p(english | an) = 0.08695652173913043
p(paper | english) = 0.3333333333333333
p(at | paper) = 0.2
p(all | at) = 0.022222222222222223
p(</s> | all) = 0.043478260869565216
p(thank | <s>) = 0.0028089887640449437
p(god | thank) = 0.5
p(he | god) = 1.0
p(</s> | cried) = 0.16666666666666666
p(not | it) = 0.008064516129032258
p(that | pity) = 0.5
p(on | not) = 0.02127659574468085
p(level | my) = 0.01639344262295082
p(from | level) = 0.5
p(what | from) = 0.027777777777777776
p(i | what) = 0.041666666666666664
p(of | seen) = 0.14285714285714285
p(she | lady) = 0.14285714285714285
p(seems | she) = 0.016666666666666666
p(indeed | seems) = 0.5
p(to | indeed) = 0.1
p(different | very) = 0.047619047619047616
p(level | different) = 0.5
p(to | level) = 0.5
p(said | majesty) = 0.06666666666666667
p(coldly | holmes) = 0.02702702702702703
p(</s> | coldly) = 1.0
p(had | they) = 0.13333333333333333
p(driven | had) = 0.0196078431372549
p(him | driven) = 1.0
p(home | him) = 0.043478260869565216
p(a | home) = 0.3333333333333333
p(dozen | a) = 0.005555555555555556
p(times | dozen) = 1.0
p(from | times) = 0.25
p(serpentine | from) = 0.027777777777777776
p(and | mews) = 0.3333333333333333
p(knew | and) = 0.005
p(all | knew) = 0.5
p(about | all) = 0.043478260869565216
p(him | about) = 0.14285714285714285
p(does | what) = 0.041666666666666664
p(she | does) = 0.2
p(propose | she) = 0.016666666666666666
p(to | propose) = 1.0
p(with | do) = 0.0625
p(ruin | to) = 0.0053475935828877
p(me | ruin) = 0.5
p(about | am) = 0.06666666666666667
p(to | about) = 0.14285714285714285
p(married | be) = 0.023255813953488372
p(so | married) = 0.3333333333333333
p(i | so) = 0.11764705882352941
p(heard | have) = 0.02
p(to | heard) = 0.125
p(clotilde | to) = 0.0053475935828877
p(lothman | clotilde) = 1.0
p(von | lothman) = 1.0
p(saxe | von) = 0.3333333333333333
p(meningen | saxe) = 1.0
p(second | meningen) = 1.0
p(daughter | second) = 1.0
p(of | daughter) = 1.0
p(scandinavia | of) = 0.005376344086021506
p(</s> | scandinavia) = 1.0
p(tell | pray) = 0.5
p(me | tell) = 0.375
p(what | in) = 0.008130081300813009
p(way | what) = 0.041666666666666664
p(i | way) = 0.16666666666666666
p(can | i) = 0.00510204081632653
p(reward | can) = 0.16666666666666666
p(you | reward) = 1.0
p(just | is) = 0.014285714285714285
p(my | just) = 0.09090909090909091
p(point | my) = 0.01639344262295082
p(</s> | point) = 0.3333333333333333
p(practice | in) = 0.008130081300813009
p(again | practice) = 0.5
p(i | again) = 0.5
p(observe | i) = 0.00510204081632653
p(</s> | observe) = 1.0
p(your | in) = 0.008130081300813009
p(chamber | your) = 0.03225806451612903
p(then | chamber) = 0.5
p(at | then) = 0.03571428571428571
p(hour | that) = 0.011235955056179775
p(do | and) = 0.005
p(take | not) = 0.02127659574468085
p(amiss | it) = 0.008064516129032258
p(if | amiss) = 1.0
p(visitor | your) = 0.03225806451612903
p(wear | visitor) = 0.2
p(a | wear) = 0.5
p(this | mask) = 0.25
p(indeed | is) = 0.014285714285714285
p(a | indeed) = 0.1
p(mystery | a) = 0.005555555555555556
p(i | mystery) = 1.0
p(retired | <s>) = 0.0028089887640449437
p(from | retired) = 1.0
p(operatic | from) = 0.027777777777777776
p(stage | operatic) = 1.0
p(ha | stage) = 1.0
p(</s> | ha) = 0.3333333333333333
p(four | <s>) = 0.0028089887640449437
p(or | four) = 0.5
p(five | or) = 0.05555555555555555
p(minutes | five) = 0.3333333333333333
p(afterwards | minutes) = 0.1111111111111111
p(the | afterwards) = 1.0
p(window | room) = 0.0625
p(will | window) = 0.14285714285714285
p(open | will) = 0.04
p(hence | <s>) = 0.0028089887640449437
p(you | hence) = 1.0
p(double | my) = 0.01639344262295082
p(deduction | double) = 0.3333333333333333
p(that | deduction) = 0.5
p(out | been) = 0.038461538461538464
p(vile | in) = 0.008130081300813009
p(weather | vile) = 1.0
p(and | weather) = 1.0
p(particularly | a) = 0.005555555555555556
p(malignant | particularly) = 0.5
p(boot | malignant) = 1.0
p(slitting | boot) = 1.0
p(specimen | slitting) = 1.0
p(of | specimen) = 1.0
p(london | the) = 0.002881844380403458
p(slavey | london) = 0.3333333333333333
p(</s> | slavey) = 1.0
p(door | church) = 0.25
p(however | door) = 0.1
p(they | however) = 0.2
p(separated | they) = 0.06666666666666667
p(he | separated) = 1.0
p(driving | he) = 0.012345679012345678
p(back | driving) = 1.0
p(to | back) = 0.14285714285714285
p(and | temple) = 0.25
p(she | and) = 0.005
p(tell | will) = 0.04
p(however | you) = 0.010101010101010102
p(</s> | however) = 0.2
p(come | <s>) = 0.0056179775280898875
p(</s> | come) = 0.2
p(of | church) = 0.5
p(st | of) = 0.010752688172043012
p(monica | st) = 0.6666666666666666
p(john | monica) = 0.5
p(she | john) = 0.25
p(cried | she) = 0.016666666666666666
p(half | and) = 0.01
p(a | half) = 0.4
p(if | sovereign) = 0.6666666666666666
p(reach | you) = 0.020202020202020204
p(it | reach) = 1.0
p(in | it) = 0.016129032258064516
p(twenty | in) = 0.016260162601626018
p(minutes | twenty) = 0.6666666666666666
p(this | minutes) = 0.1111111111111111
p(was | this) = 0.034482758620689655
p(quite | was) = 0.010101010101010102
p(good | too) = 0.14285714285714285
p(to | good) = 0.07692307692307693
p(lose | to) = 0.0053475935828877
p(watson | lose) = 1.0
p(speaking | german) = 0.16666666666666666
p(country | speaking) = 1.0
p(in | country) = 1.0
p(not | bohemia) = 0.125
p(far | not) = 0.02127659574468085
p(from | far) = 1.0
p(carlsbad | from) = 0.027777777777777776
p(</s> | carlsbad) = 1.0
p(ll | he) = 0.012345679012345678
p(be | ll) = 1.0
p(gone | be) = 0.023255813953488372
p(before | gone) = 1.0
p(you | before) = 0.1111111111111111
p(get | can) = 0.16666666666666666
p(him | get) = 0.25
p(hospital | to) = 0.0053475935828877
p(he | hospital) = 1.0
p(s | he) = 0.012345679012345678
p(a | s) = 0.058823529411764705
p(brave | a) = 0.005555555555555556
p(fellow | brave) = 1.0
p(said | fellow) = 1.0
p(</s> | woman) = 0.25
p(certainly | <s>) = 0.0028089887640449437
p(if | certainly) = 0.25
p(it | wish) = 0.25
p(i | it) = 0.016129032258064516
p(thank | i) = 0.00510204081632653
p(your | thank) = 0.5
p(then | may) = 0.047619047619047616
p(walk | then) = 0.03571428571428571
p(to | walk) = 0.5
p(rejoin | will) = 0.04
p(you | rejoin) = 1.0
p(in | you) = 0.010101010101010102
p(ve | i) = 0.00510204081632653
p(heard | ve) = 1.0
p(that | heard) = 0.125
p(voice | that) = 0.011235955056179775
p(before | voice) = 0.3333333333333333
p(said | before) = 0.1111111111111111
p(staring | holmes) = 0.02702702702702703
p(down | staring) = 1.0
p(dimly | the) = 0.002881844380403458
p(lit | dimly) = 1.0
p(street | lit) = 0.5
p(time | from) = 0.027777777777777776
p(to | time) = 0.2
p(time | to) = 0.0053475935828877
p(i | time) = 0.2
p(some | heard) = 0.125
p(vague | some) = 0.08333333333333333
p(account | vague) = 1.0
p(doings | his) = 0.0125
p(of | doings) = 1.0
p(summons | his) = 0.0125
p(to | summons) = 1.0
p(odessa | to) = 0.0053475935828877
p(in | odessa) = 1.0
p(trepoff | the) = 0.002881844380403458
p(murder | trepoff) = 1.0
p(of | murder) = 1.0
p(clearing | his) = 0.0125
p(of | up) = 0.043478260869565216
p(singular | the) = 0.002881844380403458
p(tragedy | singular) = 0.5
p(of | tragedy) = 1.0
p(atkinson | the) = 0.002881844380403458
p(brothers | atkinson) = 1.0
p(at | brothers) = 1.0
p(trincomalee | at) = 0.022222222222222223
p(and | trincomalee) = 1.0
p(finally | and) = 0.005
p(of | finally) = 1.0
p(mission | the) = 0.002881844380403458
p(which | mission) = 1.0
p(accomplished | had) = 0.0196078431372549
p(so | accomplished) = 1.0
p(delicately | so) = 0.058823529411764705
p(and | delicately) = 1.0
p(successfully | and) = 0.005
p(for | successfully) = 1.0
p(reigning | the) = 0.002881844380403458
p(family | reigning) = 1.0
p(of | family) = 0.5
p(holland | of) = 0.005376344086021506
p(</s> | holland) = 1.0
p(was | matter) = 0.2222222222222222
p(perfectly | was) = 0.010101010101010102
p(simple | perfectly) = 1.0
p(</s> | simple) = 0.5
p(there | was) = 0.020202020202020204
p(in | there) = 0.034482758620689655
p(as | it) = 0.008064516129032258
p(half | she) = 0.016666666666666666
p(drew | half) = 0.2
p(it | drew) = 0.5
p(out | it) = 0.016129032258064516
p(want | may) = 0.047619047619047616
p(help | your) = 0.03225806451612903
p(and | help) = 0.2
p(may | so) = 0.058823529411764705
p(he | may) = 0.047619047619047616
p(queen | a) = 0.005555555555555556
p(she | queen) = 1.0
p(made | have) = 0.04
p(he | made) = 0.125
